t_ns,hitch_angle,hitch_rate
1785948405568063628,0.16520801186561584,0.0
1785948405715140075,0.18500784039497375,0.0
1785948405866812499,0.229060560464859,0.0
1785948405992862559,0.252021461725235,0.0
1785948406137677371,0.27296382188796997,0.0
1785948406268640313,0.31302782893180847,0.0
1785948406422504546,0.3350037932395935,0.0
1785948406577948635,0.3824731707572937,0.0
1785948406702991241,0.3852519094944,0.0
1785948406849420372,0.43698230385780334,0.0
1785948406973673515,0.45618346333503723,0.0
1785948407116228035,0.47778797149658203,0.0
1785948407262856949,0.529474139213562,0.0
1785948407389204842,0.5471479296684265,0.0
1785948407542710664,0.5750204920768738,0.0
1785948407667194598,0.6187466382980347,0.0
1785948407812599379,0.6473323106765747,0.0
1785948407962518438,0.6947160363197327,0.0
1785948408087389679,0.7205365300178528,0.0
1785948408238009336,0.7451133728027344,0.0
1785948408360300340,0.7954819202423096,0.0
1785948408505820932,0.8185882568359375,0.0
1785948408659661133,0.8618780970573425,0.0
1785948408785458097,0.8797747492790222,0.0
1785948408932170565,0.8881070613861084,0.0
1785948409057172114,0.8820152878761292,0.0
1785948409201107060,0.88081955909729,0.0
1785948409330133337,0.8692479133605957,0.0
1785948409479455994,0.8608871102333069,0.0
1785948409633934006,0.8546462655067444,0.0
1785948409765235230,0.8425421118736267,0.0
1785948409915417658,0.8406141996383667,0.0
1785948410106690462,0.8360409736633301,0.0
1785948410281102251,0.8347581028938293,0.0
1785948410441219054,0.8381364941596985,0.0
1785948410570170833,0.842293381690979,0.0
1785948410720768185,0.8368849754333496,0.0
1785948410865147111,0.840828537940979,0.0
1785948411038525462,0.8444913625717163,0.0
1785948411200758712,0.8503451347351074,0.0
1785948411338554819,0.8561001420021057,0.0
1785948411492172100,0.8552953004837036,0.0
1785948411626026937,0.861617922782898,0.0
1785948411782087748,0.866525411605835,0.0
1785948411940323183,0.8672568202018738,0.0
1785948412072834588,0.8799481391906738,0.0
1785948412226997998,0.8793936371803284,0.0
1785948412361966308,0.8856624364852905,0.0
1785948412510934491,0.8863482475280762,0.0
1785948412658731119,0.8898857831954956,0.0
1785948412783943715,0.8918102979660034,0.0
1785948412929832670,0.8902333378791809,0.0
1785948413056343672,0.888903021812439,0.0
1785948413204242671,0.8886221647262573,0.0
1785948413355083582,0.8808162212371826,0.0
1785948413479699424,0.8729111552238464,0.0
1785948413630755605,0.8656372427940369,0.0
1785948413752387934,0.852855384349823,0.0
1785948413898634532,0.8395332098007202,0.0
1785948414022600754,0.832234799861908,0.0
1785948414166024132,0.8153755068778992,0.0
1785948414310507158,0.8063240051269531,0.0
1785948414434398786,0.7879259586334229,0.0
1785948414578544201,0.7770479321479797,0.0
1785948414703402098,0.7663564085960388,0.0
1785948414846947079,0.7469484806060791,0.0
1785948414995479410,0.7353948950767517,0.0
1785948415120870346,0.7265804409980774,0.0
1785948415268462360,0.7046573758125305,0.0
1785948415391924535,0.6950213313102722,0.0
1785948415532370289,0.6812397837638855,0.0
1785948415680153189,0.6596986651420593,0.0
1785948415804344377,0.6466666460037231,0.0
1785948415952958918,0.6216673851013184,0.0
1785948416074447114,0.610528290271759,0.0
1785948416216241068,0.6023170351982117,0.0
1785948416372941929,0.5758944153785706,0.0
1785948416500275516,0.5674968957901001,0.0
1785948416659989171,0.5376834869384766,0.0
1785948416818296097,0.5265682935714722,0.0
1785948416974942653,0.49787330627441406,0.0
1785948417129958472,0.4884997308254242,0.0
1785948417281552270,0.46193963289260864,0.0
1785948417443487431,0.4495992064476013,0.0
1785948417573467689,0.42117494344711304,0.0
1785948417724589728,0.4044933617115021,0.0
1785948417851477957,0.37622737884521484,0.0
1785948418001795781,0.36500731110572815,0.0
1785948418128593799,0.33280566334724426,0.0
1785948418274083703,0.31162554025650024,0.0
1785948418419619688,0.29627662897109985,0.0
1785948418547363110,0.26576703786849976,0.0
1785948418692697393,0.252509742975235,0.0
1785948418818006983,0.23927108943462372,0.0
1785948418967777558,0.2037920504808426,0.0
1785948419119653796,0.18671999871730804,0.0
1785948419246446439,0.152756929397583,0.0
1785948419393305759,0.1415272206068039,0.0
1785948419522683470,0.12449156492948532,0.0
1785948419669951155,0.09169325232505798,0.0
1785948419818110994,0.07098967581987381,0.0
1785948419941832153,0.053156305104494095,0.0
1785948420091945362,0.04493362829089165,0.0
1785948420220566475,0.04120021313428879,0.0
1785948420368307102,0.03443559259176254,0.0
1785948420492746266,0.03412937372922897,0.0
1785948420633713731,0.034026920795440674,0.0
1785948420784471695,0.04428548365831375,0.0
1785948420908484159,0.05016118660569191,0.0
1785948421052189817,0.07116612046957016,0.0
1785948421175488819,0.08623076230287552,0.0
1785948421323430988,0.10005989670753479,0.0
1785948421479755454,0.13800883293151855,0.0
1785948421606929356,0.16152893006801605,0.0
1785948421759672404,0.19672827422618866,0.0
1785948421888305773,0.22152365744113922,0.0
1785948422034130566,0.24069292843341827,0.0
1785948422164231947,0.2825929522514343,0.0
1785948422310084646,0.30257779359817505,0.0
1785948422461989652,0.3443068265914917,0.0
1785948422587701943,0.3659214675426483,0.0
1785948422734547439,0.392191082239151,0.0
1785948422857973645,0.4386933743953705,0.0
1785948423001876877,0.4597741663455963,0.0
1785948423151208079,0.5038415193557739,0.0
1785948423279130931,0.5265175700187683,0.0
1785948423426456857,0.5509893894195557,0.0
1785948423573480566,0.5909865498542786,0.0
1785948423745788005,0.6116183400154114,0.0
1785948423907160846,0.6638997197151184,0.0
1785948424061408643,0.7036250829696655,0.0
1785948424207259229,0.7241507172584534,0.0
1785948424332512657,0.7543760538101196,0.0
1785948424484453345,0.764447808265686,0.0
1785948424621927362,0.7807685732841492,0.0
1785948424779953063,0.7882851958274841,0.0
1785948424934676650,0.798349916934967,0.0
1785948425054369048,0.7955006957054138,0.0
1785948425198820329,0.7951716184616089,0.0
1785948425326525830,0.7846875786781311,0.0
1785948425474311834,0.7780799865722656,0.0
1785948425599618705,0.7717738151550293,0.0
1785948425741965794,0.7489514946937561,0.0
1785948425889737174,0.742644190788269,0.0
1785948426014455515,0.7276841402053833,0.0
1785948426157966031,0.7118228673934937,0.0
1785948426280871998,0.7020412683486938,0.0
1785948426424465589,0.6885272264480591,0.0
1785948426570713083,0.6684379577636719,0.0
1785948426692640268,0.6545418500900269,0.0
1785948426836992410,0.6483332514762878,0.0
1785948426958215830,0.6255538463592529,0.0
1785948427103135925,0.6144951581954956,0.0
1785948427251622046,0.5931029319763184,0.0
1785948427376118139,0.5829026699066162,0.0
1785948427523225883,0.5673942565917969,0.0
1785948427647003972,0.5454772710800171,0.0
1785948427791511350,0.5300992727279663,0.0
1785948427918505502,0.524027407169342,0.0
1785948428057943866,0.4974491000175476,0.0
1785948428203678256,0.4816882312297821,0.0
1785948428325846121,0.45536914467811584,0.0
1785948428470246264,0.44562506675720215,0.0
1785948428593043139,0.4331335723400116,0.0
1785948428736720157,0.412763386964798,0.0
1785948428858045436,0.3863808810710907,0.0
1785948429000317004,0.37819111347198486,0.0
1785948429145572981,0.34102120995521545,0.0
1785948429268449218,0.3129701614379883,0.0
1785948429411656878,0.2976362109184265,0.0
1785948429534794499,0.2691546678543091,0.0
1785948429675359360,0.24974490702152252,0.0
1785948429820265694,0.2388094961643219,0.0
1785948429945409647,0.21910588443279266,0.0
1785948430093745268,0.20614980161190033,0.0
1785948430221373359,0.19797872006893158,0.0
1785948430367639926,0.1887860894203186,0.0
1785948430520638725,0.18806152045726776,0.0
1785948430644813881,0.196598619222641,0.0
1785948430845795294,0.20262610912322998,0.0
1785948430973785636,0.2220107913017273,0.0
1785948431120228176,0.2379894256591797,0.0
1785948431246929648,0.2754823565483093,0.0
1785948431391692266,0.29256901144981384,0.0
1785948431543434804,0.31236299872398376,0.0
1785948431676653622,0.35787728428840637,0.0
1785948431824767987,0.3916492462158203,0.0
1785948431950214382,0.43838298320770264,0.0
1785948432096108809,0.46694883704185486,0.0
1785948432246424585,0.48549020290374756,0.0
1785948432371058923,0.526826024055481,0.0
1785948432516557114,0.5522642135620117,0.0
1785948432640418597,0.5973508954048157,0.0
1785948432783914586,0.6199247241020203,0.0
1785948432908522043,0.6428596377372742,0.0
1785948433051837898,0.6872609853744507,0.0
1785948433197383227,0.7105807065963745,0.0
1785948433339357634,0.7314842939376831,0.0
1785948433510560207,0.7786024808883667,0.0
1785948433642431465,0.8172040581703186,0.0
1785948433802923704,0.8355240821838379,0.0
1785948433958287853,0.8629864454269409,0.0
1785948434091458190,0.8739061951637268,0.0
1785948434247880803,0.8808547854423523,0.0
1785948434382012288,0.887548565864563,0.0
1785948434533324349,0.8904510140419006,0.0
1785948434691750254,0.8913887143135071,0.0
1785948434825554626,0.8931142091751099,0.0
1785948434980082687,0.8894696831703186,0.0
1785948435112747472,0.8848286271095276,0.0
1785948435264857477,0.8730709552764893,0.0
1785948435392875372,0.8649288415908813,0.0
1785948435542271343,0.8594940304756165,0.0
1785948435690775769,0.8422340750694275,0.0
1785948435813627238,0.8293963670730591,0.0
1785948435957964371,0.8112565875053406,0.0
1785948436083975870,0.8012366890907288,0.0
1785948436226638329,0.7953454256057739,0.0
1785948436375440364,0.7756483554840088,0.0
1785948436500435288,0.7645583152770996,0.0
1785948436647117835,0.7489587068557739,0.0
1785948436771846320,0.7375360727310181,0.0
1785948436919136181,0.7284491658210754,0.0
1785948437047806256,0.7073639631271362,0.0
1785948437190988155,0.6965970993041992,0.0
1785948437360931491,0.686930239200592,0.0
1785948437485189754,0.6669601798057556,0.0
1785948437697525809,0.6548457741737366,0.0
1785948437823468698,0.6270325183868408,0.0
1785948437967101074,0.6118577718734741,0.0
1785948438116277872,0.6039043664932251,0.0
1785948438240990900,0.5810478925704956,0.0
1785948438406664669,0.5694996118545532,0.0
1785948438539792444,0.5567455887794495,0.0
1785948438688206147,0.5345419645309448,0.0
1785948438838116598,0.5175955295562744,0.0
1785948438965427432,0.4968569576740265,0.0
1785948439115903692,0.48313823342323303,0.0
1785948439238685271,0.4584467113018036,0.0
1785948439382393170,0.4442954659461975,0.0
1785948439507541283,0.4253528416156769,0.0
1785948439651134330,0.39929404854774475,0.0
1785948439805365902,0.3916504383087158,0.0
1785948439942226172,0.36375996470451355,0.0
1785948440097300041,0.3435319662094116,0.0
1785948440229306087,0.2977026402950287,0.0
1785948440374728341,0.2819042205810547,0.0
1785948440525629766,0.2641701400279999,0.0
1785948440650765975,0.23745138943195343,0.0
1785948440795847194,0.2337401956319809,0.0
1785948440918246265,0.22217373549938202,0.0
1785948441061904914,0.2151632159948349,0.0
1785948441214162604,0.20678257942199707,0.0
1785948441342316342,0.2152123749256134,0.0
1785948441501199541,0.21578411757946014,0.0
1785948441629362240,0.24153557419776917,0.0
1785948441777815944,0.24496376514434814,0.0
1785948441902937113,0.26184356212615967,0.0
1785948442047742676,0.2958966791629791,0.0
1785948442197318333,0.32076916098594666,0.0
1785948442334487573,0.36150118708610535,0.0
1785948442482005953,0.3995266556739807,0.0
1785948442608344950,0.41493216156959534,0.0
